3381178	Petteri Repo		1613
3381212	William A. Ghali		16690
3385309	John G. Phyne		15699
3385919	Mun-Cho Kim		11704
3388107	Vicente Lopez	Vicente López	16867
3388813	Yong Soo Park		9673
3390599	Tony Elliman		5477
3393688	Gabriele Winker		16475
3397839	Stephen P. Banks		15196
3397872	Noel Bonneuil	Noël Bonneuil	1702
3399628	Christopher Kliewer		17406
3400193	Maurizio Caporali		17836
3400194	Elisa Rubegni		17835
3400666	Gert-Jan Hospers		18614
3401264	Carol S. Bond		13843
3401322	Dan Ezell		0
3401653	Margaret C. Wang		16128
3403292	Sandra V. Turner		14481
3403322	Peter B. Sloep		13858
3403423	Margaret Haughey		16586
3404286	Jos J. Beishuizen		18877
3404477	Chris Westrup		12311
3404584	Bente Rasmussen		13557
3405775	Jurgen Kluver	Jürgen Klüver	17536
3405831	Christina Stoica		17536
3410987	Dawn Goodwin		11940
3412526	Peter Imhof		419
3412820	Akiko Maeda	前田晶子	11295
3416288	Seong-Hoon Cho		19512
3416524	John M. Talbot		5591
3416530	David J. Reimer		7306
3417156	Panagiota Alevizou		13782
3417213	Neil Selwyn		10672
3420525	William B. Lacy		17118
3423127	Elizabeth M. McNally		16754
3423197	Jacqueline Taylor		18935
3425992	Silvia Knobloch		-1
3425997	Holger Schramm		18072
3426289	Bonnie Lefkowitz		0
3429940	Jeroen van den Hoven		16469
3429946	ROBERT H. WOODS Jr		14919
3431169	Sara Ferlander		2639
3435409	Anne Carswell		6840
3435759	Han Woo Park		19541
3436117	Esther I. Wilder		5775
3436129	Lehana Thabane		12439
3440030	Soraj Hongladarom		6140
3440089	John Willinsky		405
3441029	Luci Ellis		21158
3442071	Helga Noice		3797
3442085	H. Maas		2426
3444207	Dimitrios Buhalis		3520
3445054	Stephen G. Sutton		11097
3445425	Chang-tseh Hsieh		18452
3445774	Paula S. McKinley		6375
3445923	Peter Vorderer		17671
3446208	Bernike Pasveer		17666
3447259	Rainu Kaushal		581
3447881	Menachem Monnickendam		5327
3448533	Jesse Fletcher		16766
3454750	Michael J. Rigby		11428
3454959	Claire Bradley		12135
3456321	K. Daniel O'Leary		15818
3457436	David L. Nelson		12527
3458317	Camille Roth		7375
3458563	Mary Beth Dodge		10999
3458740	R. J. Hillestad		0
3462379	Dale Vaillancourt		13235
3470944	Adrea D. Theodore		719
3474839	Kathrin Muller	Kathrin Müller	2088
3476689	James P. Zappen		14697
3476693	Matt Ratto		16371
3479320	Michael C. Roberts		1547
3479432	Martha Frias-Armenta	Martha Frías-Armenta	20394
3480549	Vittorio Capecchi		17455
3480940	Damjan Skulj		17655
3481702	Dangzhi Zhao		16586
3481959	Mohammed A. Quaddus		6745
3483312	Andrea Civan		18939
3483340	Yves Gingras		1920
3484487	Paula R. Dempsey		6927
3484500	Betsy Hearne		0
3484582	JUDITH M. McFARLANE		16523
3485350	Mustafa Koc		8687
3489191	Steven Michael Schneider		15810
3489368	Gerard Goggin		18520
3489410	Sara Schoonmaker		14550
3489621	Lynda M. Baker		18947
3490270	Frederic Amblard	Frédéric Amblard	18064
3490308	Alessandro Lomi		17835
3492155	Shaun Goldfinch		13484
3492192	Marcus Antonius Ynalvez		16028
3492194	Radhamany Sooryamoorthy		17119
3493140	David Soler		18325
3493715	Hourya Sinaceur		1750
3493723	John D. Clemens		21005
3493776	Yan Kestens		17258
3493809	Jan Oosterhaven		14747
3495827	Matteo Turilli		13881
3496611	Sally J. Rogers		16729
3498669	Ke Liang		16244
3499603	Luis Rene Contreras		18555
3502419	Lin Yao		4003
3503366	Kate Meagher		12174
3504723	Jeremy Cohen		10527
3504860	Noraini M. Noor		10452
3507866	Pei-Ying Chiang		13128
3519809	Brenda Lobb		4888
3520067	Bongsoo Son		19512
3520075	Soobeom Lee		18223
3522177	SHEN I. Ling		15269
3527041	Christopher James		5088
3527682	Nan Hua		9014
3527914	Sylvain Lassarre		1721
3529298	Sharon Brooks		15805
3529423	Toshiaki Mito		16299
3529663	Alan R. Mcbride		17541
3529849	Olufunmilayo I. Olopade		16754
3530051	Th. Bertsch		8559
3530790	Lorenzo Mussone		14167
3530975	Renate Steinmann		1439
3532382	Mack C. Shelley II		10102
3532541	HENRY G. POTRYKUS		933
3532643	Barry C. Smith		9157
3533512	Xinhao Wang		16671
3534664	Ernst F. ten Heuvelhof		16469
3535914	Naznin Virji-Babul		15154
3536032	Bart Simon		6400
3536070	Joost Raessens		2942
3536868	Eynat Gal		9382
3536869	Nirit Bauminger		5327
3540184	Adam Blake		4888
3542032	Ewald Engelen		2426
3543137	Bor-Wen Cheng		19550
3543437	James R. Marston		661
3543743	Michael Burgoon		845
3543907	Francisco A. Ortega		17307
3544444	Patrick Allo		18878
3546528	Merete Lie		13557
3546628	Jan Van Bruggen		3484
3546828	Tonya L. Smith-jackson		666
3551022	Ellen Rusman		13858
3553520	Bettina Hoser		2039
3556092	Ben George Weber		16811
3562395	Gil Choi		3955
3562593	Ian Hargraves		964
3562628	Kristen K. Greene		14595
3565003	Hanna K. Toiviainen		1599
3565728	Glenn I. Roisman		687
3567608	Heikki Lyytinen		11279
3567632	Megan Hastie		0
3570273	Daniel Tomasini		2331
3572608	Annie W. Y. Ng		14199
3576645	Hui-mei Liu		19617
3578649	Sanna Salantera	Sanna Salanterä	18611
3578820	Fiona J. Gilbert		4133
3579486	Greta Hsu		16729
3579919	Larry Stillman		12781
3588093	Kenneth Yang Teck Lim		13297
3588204	Chun-Chia Lee		13160
3594695	Aldert Vrij		14207
3594899	Michael G. Banks		17864
3599645	Adeniyi J. Adewale		16586
3599901	Juan de Dios Luna del Castillo		17015
3600082	Ris S. C. Lee		17684
3600310	Riaz Shareef		7301
3600365	Joshua M. Duke		16846
3600616	Ilkka Salo		12203
3600624	Anne-Marie Wall		9157
3600834	Lucia Falzon		3223
3600853	Sing-Fat Chu		13610
3600863	Henrik Jaldell		11362
3600894	Anastasios G. Malliaris		12207
3600935	Alan Blatt		929
3601576	Godefridus G. van Merode		17666
3601577	Philip J. W. Carrivick		18646
3601593	Tony Hsiu-Hsi Chen	陳秀熙	3703
3601764	Ariana Vorko		18076
3601853	Wei-Shin Huang		16445
3604614	Steven M Glenn		458
3607247	Hana Shepherd		15196
3609158	Thomas Dueholm Hansen		2466
3614393	Maarten Bullynck		18073
3615040	Wei-wei Wu		15775
3619427	Charles Bouillaguet		1859
3620594	Paulo Henrique Ribeiro Gabriel		18470
3621580	Tal Oron-Gilad		5245
3622713	Matthias Roetting		16458
3622851	Andrea Spoto		17753
3623611	Paivi Marjo Pihlaja	Päivi Marjo Pihlaja	18611
3624069	Ugo Pagallo		17894
3627021	Sai Ma		17204
3628349	Meigen Liu		11433
3634247	Feifei Xu		4003
3634372	Chao-zhong Wu		19048
3635939	Trivikraman Thampy		471
3636273	Wolfgang Jacquet		18878
3636454	Eric Legius		11803
3640949	Tami Swenson		17249
3645480	Luis Fernando Medina		17924
3650873	Corry K. van der Sluis		2420
3652498	Lutishoor Salisbury		16608
3653336	George Owusu		16997
3658201	Ji Xian Liu		3006
3660706	Magda Antonioli Corigliano		17456
3660776	Daniel Knox		15796
3662518	Panagiota Kitsantas		9179
3666627	Daniel M. Romero		581
3666774	Phillip Schumm		11762
3667359	Luis Miguel Lopez-Bonilla	Luis Miguel López-Bonilla	23043
3668086	Beate Elvebakk		2469
3673185	Keiko Kurata		11433
3673197	Beverly M. Simmons		15443
3673792	Wilson W Odero		12936
3673809	David A. Dorr		13725
3674793	Nicola M. Doring	Nicola M. Döring	16477
3676006	Huiyun Xiang		13832
3676941	Emmanuel Lazega		1807
3676958	Rejean Landry	Réjean Landry	17129
3679209	Michelle Thompson-Fawcett		13843
3679226	Nancy Odendaal		3294
3684595	Shih-Chieh Fang		13140
3685300	Bi-Huei Tsai		13160
3688592	Jonathan Matusitz		16745
3688669	Anna van Wersch		16101
3688721	Namho Chung		11891
3695395	Mark Huisman		2397
3702500	Marie-Laure Djelic		7789
3703741	Xing Zhong Li		3663
3706041	Margaret A. Abernethy		17684
3706363	David Lynn Passmore		14286
3711222	Eta S. Berner		2867
3715062	Maarten Vansteenkiste		17007
3715848	Rachel A Laws		18161
3716635	Akos Rona-Tas	Ákos Róna-Tas	775
3716642	Gary Natriello		6375
3716941	Coye Cheshire		566
3718620	Patrick De Pelsmacker		16541
3719863	Brecht Cardoen		11803
3721594	Bram P. Buunk		14747
3723693	Danielle E. D’Amour		17258
3723933	Michaela Esslen		18675
3728037	Ian F. Wilkinson		18520
3729649	Keri K. Stephens		18561
3730861	George A. Wells		18226
3732176	TARCISIO ZANDONADE		0
3732359	Kathy Lowe		14456
3732475	Norbert Wiley		687
3734539	Peter A. Kroes		16469
3735323	Anita DeLongis		14919
3735406	Rick A. M. Iedema		18598
3736136	JAMES T. BAIRD		18533
3737870	Alessandro Liberati		2341
3738740	Ron H. J. Scholte		14738
3739625	Annika Hamalainen	Annika Hämäläinen	14738
3739905	Andrew P. Dobson		14253
3746632	John B. Nezlek		19118
3747401	Carl F. Weems		18111
3748935	Helene Corriveau	Hélène Corriveau	18432
3749356	Stan du Plessis		655
3753868	Matthew J. Davis		657
3755222	Harry J. Bremmers		2419
3758860	Alan Hooper		17357
3761228	Tove Pettersson		13557
3761887	Edward Peter Stringham		17336
3762426	John Mcdonald		15154
3764655	Elena Semino		11940
3765718	Guat Tin Ng		14199
3765759	Jonathan Culpeper		11940
3767768	Yaniv Hanoch		14113
3768265	Arnon Hershkovitz		16045
3768332	Karl M. Newell		14286
3768504	Erel Avineri		18650
3768949	Michal Grinstein-Weiss		719
3769903	Mathijs P. J. Vervloed		14738
3770851	Jeanette Norris		18939
3772112	Giuseppe Fontana		12019
3774586	William C. Pedersen		2460
3781100	Carlos Rufin	Carlos Rufín	15778
3784709	L. Eugene Arnold		13832
3787931	Gerrit Rooks		4012
3787959	Arjun Jayadev		20345
3794213	Dahai Guo		8525
3798285	Andrea Marrella		17791
3800517	Karlen Lyons-Ruth		446
3806323	Eric S. Belsky		446
3806324	Isaac F. Megbolugbe		487
3806479	Soeren Mattke		456
3806727	David C. Thorns		5660
3807480	Yinhai Wang	王印海	18939
3808317	Mark Asbridge		6840
3809006	Katariina Salmela-Aro		1599
3811536	Akio Matsumoto	松本昭夫	6145
3811984	Clare Madge		12007
3812079	Jorg Guido Hulsmann	Jörg Guido Hülsmann	1937
3815004	David DiLillo		3663
3821625	Jing-Shiang Hwang	黃景祥	1392
3823634	Steve C. Lim		15647
3826207	Bruce Mehler		568
3832270	Shah Rukh Humayoun		17623
3834895	Sara Denize		18667
3836915	Jill Palzkill Woelfer		18939
3839134	Rachel L. Severson		18939
3842075	Masayuki Saitoh		9717
3846511	Jau-Ming Su		6132
3852010	Henrik Egbert		9893
3852538	Xinyi Jiang		7144
3852808	Kenneth A. Lewis		9609
3854667	Pekka Rasanen	Pekka Räsänen	18611
3854888	Cindy Du Bois		18878
3854889	Sara De Gieter		18878
3854891	Roland Pepermans		18878
3855152	Nicolas Peypoch		18043
3859404	Eldad Yechiam		16088
3859862	Porat M. Erlich		13725
3860568	Christine A. Gidycz		13718
3863935	Haiyi Xie		6857
3864344	Rael D. Strous		16045
3865148	Fadi El-Jardali		4876
3865233	William A. Gould		0
3865758	Maia Guell	Maia Güell	18270
3865794	Anders Björklund		12203
3865795	Markus Jantti	Markus Jäntti	2747
3867242	Nick Adnett		15661
3868729	Howard S. Erlanger		0
3869784	Katherine C. Pears		21353
3870768	Mario Mikulincer		3763
3872303	Jitender Sareen		17188
3872336	Tracie O. Afifi		17188
3872435	Roy E. Stewart		2420
3873051	Deborah Gorman-Smith		3907
3874133	John M. Bolland		16543
3874212	Marianne van den Bree		6030
3874213	Jacky Boivin		6030
3874256	Lynne S. Nemeth		12982
3874957	Chantal Levesque		12691
3875233	Craig Bennell		5675
3876703	Amanda W. Harrist		3721
3877824	Gladys M. Murira		0
3879566	Vegard V. Iversen		12311
3881550	Thomas Bredgaard		4117
3881714	Anne Neumann		2063
3883588	Matthew R. Sanders		12311
3883757	Rebecca Giallo		0
3884755	Rosemary Black		6613
3884841	Marcelo Cortes Neri	Marcelo Côrtes Neri	7003
3885789	P. Michiel Westenberg		2390
3885814	Debra J. Pepler		9157
3886191	Melike E. Bildirici		19481
3886192	Ozgur Omer Ersin	Özgür Ömer Ersin	5225
3886869	Kyung-Hwan Kim	김경환	19512
3887317	Joar Vitterso	Joar Vittersø	17078
3888387	Ulf-G. Gerdtham		12203
3890414	Elina Helander		16509
3890852	Claudio A. G. Piga		11983
3891233	Dina M. Karafantis		7420
3893376	Michelle L. Bell		19433
3894128	Joseph W. LaBrie		12113
3894351	Emma K. Adam		13470
3894451	Emily K. Snell		13470
3894454	Anthony Paik		17062
3895266	Keith F. Widaman		16729
3895389	Henry Tran		9179
3895485	Timothy F. Booth		17188
3895843	Knut Fylkesnes		2450
3896023	Francois Nielsen	François Nielsen	719
3896239	Michael Rushton		10565
3897108	Keith K. Millis		13349
3897745	Radha Iyengar		12174
3897904	Paul C. Y. Tang		13134
3898788	Karen K. Saules		7442
3899902	CRAIG S. HOOD		0
3900058	Bev Ashman		11450
3900420	Andrea Kolbus		12495
3901142	Terry Gandell		212
3902258	Deborah J. Fidler		6368
3904335	Christopher L. Cunningham		13725
3905301	Steven R. H. Beach		16998
3905413	James Marton		3499
3908018	Felicity W. K. Harper		18947
3908491	Stephen F. Hamilton		5627
3909504	James D. Harwood		845
3910300	Willem Doise		17592
3912609	David G. McGillivray		18666
3913790	David J. Hoaas		19285
3914582	Anthony P. Moran		13589
3919320	Ameeta Jain		22326
3922956	Tasuku Igarashi		13061
3923755	Jonathon E. Mote		15350
3925184	Simona Giampaoli		2316
3926277	Stavros Ioannides		13923
3927574	Miles G. Taylor		719
3928022	Christian Bjornskov	Christian Bjørnskov	4764
3928434	Geoffrey P Meen		9584
3928842	Kacie Moore Blalock		0
3928843	David A. Delambo		18669
3930019	Thorbjorn Knudsen	Thorbjørn Knudsen	4001
3930602	Elliott D. Green		12174
3932038	Diana A. Coholic		11969
3932295	Shlomo Noy		16045
3932738	Jackie Clarke		5459
3932956	Yu-Wen Ying		566
3934981	John Manuel Luiz		3294
3937329	Damian Hodgson		12311
3938491	Douglas H. Owens		657
3940188	David A. Leigh		7306
3941517	Brian Uzzi		13470
3941910	Kevin Durkin		15750
3942087	James Loucky		19345
3942670	Alan L. Sillars		17275
3942937	Dinky Daruvala		11362
3943058	Truls Ostbye	Truls Østbye	814
3943125	Rene Olate	René Olate	18573
3943161	Baorong Guo		17270
3943688	Bronya J. B. Keats		12187
3944493	Scott L. Feld		14369
3945029	Courtney E. Ahrens		6625
3945053	Christine D. Berg		351
3945227	Lee M. Cohen		16443
3947805	David D Arsen		10065
3949426	Jeffrey R. Lacasse		4076
3949642	Steven C. Zimmerman		687
3949933	T. Alexandra Beauregard		12174
3957772	Craig R. Mitton		14919
3958215	JuliAnna Z. Smith		20345
3958216	Ramona Faith Oswald		687
3958221	Mikael Svensson		13802
3958473	Arjan de Haan		190
3960015	Regan A. R. Gurung		18654
3960818	Kjell Jansson		2747
3961645	Lorenzo Rocco		17753
3962733	Byung-Ro Lim	임병노	11891
3963021	Rubiana Chamarbagwala		10565
3963022	Elizabeth J. Jensen		2288
3965250	Daniel F. Connor		16753
3968335	Jeffrey A. Joireman		19285
3975022	Joshua B. Owen		17118
3976246	David C. Rowe		18667
3977355	Corinne Valdivia		12689
3978112	B. Bhaskara Rao		18667
3978399	Gunnar Lind Haase Svendsen		4001
3980418	Torkel Falkenberg		3565
3981000	John M. Starr		7306
3982087	Dave E. Marcotte		17204
3982659	Brad H. Story		845
3983565	Kathleen Meehan		666
3984348	Randy H. Magen		11667
3984838	Berthollet Bwira Kaboru		3565
3984842	Elisabeth A. Faxelid		3565
3984937	Mary Ann Glynn		198
3985157	Jens Juhl		4117
3985199	Glenn Geher		13255
3985496	Mika Kivimaki	Mika Kivimäki	3157
3985777	Jonathan S. Spader		719
3986930	Timothy D. Bartley		10958
3988456	Sabrina T. Wong		14919
3988476	Rosemary S. L. Mills		17188
3988851	Susanne Lutz	Susanne Lütz	2135
3988938	Theodore J. Cicero		19321
3988993	Hui-shien Tsao		4467
3991543	Katherine Irish		719
3992656	Catherine V. Caldicott		18317
3992717	Cindy Royal		18561
3993212	Monica Bermudez Parsai	Monica Bermúdez Parsai	4076
3993590	Stephen L. Dobson		15260
3994549	Lisa G. Byers		13856
3994682	Eileen Trzcinski		18947
3994827	Elizabeth Votruba-Drzal		0
3994988	Claire W. Armstrong		17078
3995035	Josh H. McDermott		471
3995491	Christine R. Mooshammer		19433
3996640	Juri Allik	Jüri Allik	18526
3998272	Jeffrey M. Rothschild		446
3999042	David E. Frisvold		7451
3999467	George Saridakis		11983
4000371	Marcel A. G. van Aken		2942
4001591	Anneke van Doorne-Huiskes		2942
4001594	Karoly Takacs	Károly Takács	17515
4003418	Douglas A. Brownridge		17188
4004386	Koen van Eijck		2433
4004702	Jesper Rosenberg Hansen		4867
4004812	Murray B. Stein		775
4004936	Anneli Kaasa		18526
4009319	Iain Hardie		7306
4009400	Quinten A. W. Raaijmakers		2942
4009574	Peter E. Robertson		18646
4010208	John D. Piette		17233
4010211	Lisa D. Chew		18939
4010559	Robert Dalpe	Robert Dalpé	17258
4010969	Josh Whitford		6375
4011003	Tally Katz-Gerro		9382
4011630	Eric van Sonderen		2420
4011761	Maurits W. van der Molen		2426
4011821	Meliyanni Johar		18598
4012556	James M. Wood		18555
4014106	Sarbajit Chaudhuri		5631
4014137	Peter M. Jackson		15196
4014296	William P. Melega		16766
4015336	Aurelio Jose Figueredo	Aurelio José Figueredo	845
4015978	ROBERT A. CONNOR		0
4017029	Kevin McQuillan		5440
4017428	Elizabeth C Gray		419
4018425	David R. Just		581
4021143	Kylie Armstrong		9235
4021751	Gordon Gauchat		719
4022618	Corey Lee M. Keyes		7451
4022940	Duane F. Alwin		17233
4024122	Kathleen O. Ell		18400
4025246	Noah D. Zatz		16766
4025844	Edward Dunbar		16766
4026247	Elizabeth G. Pontikes		16754
4027594	Craig Winston LeCroy		4076
4028269	Henk Folmer		2419
4028846	Anu Rammohan		18646
4028974	Tal Jarus		14919
4029507	Richard A. Michelfelder		14761
4031863	Amelia Arsenault		18400
4032117	Michael Emmison		18327
4032900	Sandra Sookram		3848
4033974	Kristin Turney		16759
4034147	Bert O. Burraston		5591
4037387	Brian Conway		13590
4037616	Bruce Headey		17684
4038077	Ulf Liebe		17642
4038494	David R. Mandel		18329
4038887	Christopher Paul Adams		20947
4038910	Irene C. L. Ng		18935
4041137	Veronique Schutjens		2942
4041430	Frank A. Hindriks		14747
4045446	Zulema Valdez		657
4045909	Wayne O’Donohue		18537
4046116	Peter A. Creed		9235
4046255	Katie L. Stone		22529
4046368	Toon W. Taris		2942
4046708	Sara R. Jaffee		3144
4046863	Jako S. Burgers		2394
4048700	Aparna Mitra		13856
4049005	Christopher Jarrold		5453
4049625	Paul Bramston		18478
4049920	Peer C. Fiss		18400
4049926	Michael L. Collyer		13189
4050308	Guido Mollering	Guido Möllering	1963
4050523	Bradford F. Mills		666
4050606	Denise Kall		814
4050675	Yuval Neria		6375
4051147	David Cunningham		13484
4052672	Andreas P. Kyriacou		16861
4053106	Nina Bandelj		16759
4053875	Steven C. Schatz		9450
4054782	Carrie J. Furrer		13983
4055911	Mario J. Scalora		3663
4055918	Henning Finseraas		2466
4055965	Chin-Oh Chang		13128
4056080	Susan Steiner		12311
4056231	Michael Lounsbury		16586
4056883	Monica Cuskelly		18327
4057133	Erkki Vilkman		13867
4059147	Chengri Ding		710
4059452	Daniel B. Leiter		0
4060390	Andrew D. Buck		9584
4060582	Bart Duriez		11803
4060584	Bart Neyrinck		11803
4061087	Brian Burgoon		2426
4061534	Mark D. Godley		10477
4061535	Susan Harrington Godley		10477
4062877	Stephanie Steinmetz		2393
4062928	Colin Wayne Leach		16795
4063197	Kenneth L. Leonard		710
4063243	Jonathan L. Shute		12311
4063705	Gail Hebson		12311
4063801	Noel T. Brewer		719
4064501	Atle Midttun		5277
4064872	Marc Schneiberg		4046
4067761	Min-Dong Paul Lee		18424
4067932	Mary R. Rose		18561
4068057	Jason Beckfield		446
4069668	Erica Warren		5421
4071989	JoAnn E. Kirchner		20686
4072852	Luis Ignacio Rizzi		14337
4072997	Elaine Stamp		1403
4073506	Jeremy N. V. Miles		456
4073905	Lisa Mask		18226
4074933	Andrei Markevich		18935
4075136	Youqin Huang		4467
4075943	Clayton Neighbors		17020
4076899	Carlo Schuengel		18877
4076943	Christian Bessy		1817
4078947	John P. Pelissero		12207
4078974	LEE PEGLER		2317
4079057	Diane L. Lister		3120
4079620	Roberto Pedace		15002
4081484	Glynis Jones		18537
4081689	Christine M. Proulx		12689
4083621	Jonathan Erickson		18633
4083909	David B. Ridley		814
4084211	Mete Feridun		20403
4085085	Jean-Louis ARCAND		1889
4085092	Kathryn W. Rhodes		18573
4087072	John Cockburn		17129
4091895	M. Govinda Rao		13316
4091976	Phillip Herman		13470
4092482	Neal Shover		18573
4093273	Roger Middleton		5453
4093424	Kiang Liu		13470
4093834	Roger Lee		14456
4094959	Mark B. Neider		687
4095084	Ronald Labonte	Ronald Labonté	18226
4095309	Gwilym Pryce		9148
4095871	Monika Reinhart		4632
4096095	Dawn C. Wimpory		5027
4096556	Yuval Millo		12174
4096575	FILIPPA CORNELIUSSEN		0
4097046	Marcel G. M. Olde Rikkert		2394
4097646	Arnold B. Bakker		2393
4098042	Joanne Rose		5453
4098735	Lawrence C. Rose		12372
4102146	Monica B Martinussen		17078
4102453	CARRIE B. KEREKES		8525
4103257	Bogdan GlAvan	Bogdan GlĂvan	0
4103815	Yuko Kurashina Whitestone		9179
4105084	Christian E. Weller		20345
4105622	Stuart W. Twemlow		5133
4105960	Ron Cheung		13685
4107111	Lorraine Hope		14207
4107112	Martin Pinquart		17675
4107707	Martin H. Fischer		17771
4109564	Eric Rosenbaum		568
4109577	Peter A. Hall		446
4111848	George F. Macdonald		9992
4112109	David John OBrien		6201
4113836	Ararat L. Osipian		3735
4113946	Eran Vigoda-Gadot		9382
4114139	Doreen McBarnet		7306
4114578	Laura T. Raynolds		6368
4115899	Helen M. G. Watt		12781
4117092	Manfred Gartner	Manfred Gärtner	17831
4118402	Wim Janssens		17023
4118666	Jose Joaquin Brunner	José Joaquín Brunner	16576
4118926	Kenneth N. Corvo		15979
4119700	Bruce F. Chorpita		16766
4120174	Colin W. Lawson		5088
4121080	Laura F. Salazar		3499
4121123	Jorgen Lauridsen	Jørgen Lauridsen	4001
4121456	Pat Gunn		18327
4122437	Arup Mitra		1142
4124440	Annie Bernier		17258
4126337	Michel J. Perron		18328
4126635	Serge Guimond		1914
4126795	Fatma El-Hamidi		737
4127401	Annet H. de Lange		14738
4128013	Trevor R. Hadley		18264
4128338	Roel A. Jongeneel		2419
4129886	Johannes Gerd Becker		3268
4130353	Robert M. Wachter		887
4131003	Michael W. Rich		19321
4131101	Maria Y. L. Cheung		17188
4131644	Barbara A. Morrongiello		18199
4132754	Todd J. Moss		20959
4133022	Linda Tickle-Degnen		16473
4133146	Linda C. Gallo		11036
4133882	Sheila D. Ards		5187
4136843	Carla Poderico		0
4137363	Kenneth J. Ruggiero		12982
4137809	Marlies EJL Hulscher		2394
4138563	Ignacio Sanchez-Cuenca	Ignacio Sánchez-Cuenca	2833
4138963	Deanna L. Sharpe		12689
4139813	Craig E. Henderson		15256
4140163	Caroline S. Fox		351
4140256	Gilbert Saint-Jean		12611
4144140	James A. Mulick		13832
4144317	Tiny Jaarsma		2969
4147096	Nicole B. Ellison		10065
4147132	Brian S. Spooner		18264
4148293	Roberto Briceno-Leon	Roberto Briceño-León	4054
4149443	Jean-Philippe Boucher		18329
4149447	Martha L. Daviglus		13470
4150783	Gareth V. Furber		17806
4153012	Lorenzo P Moja		2341
4154201	Wilma J. Nusselder		2393
4154905	Patrick W. Corrigan		10444
4155929	Martin Fournier		1345
4157904	Colin David Butler		4632
4158258	Michael J. Telch		18561
4158274	Dirk J. Kuik		2401
4158753	Mark T. Fillmore		17118
4161840	Philip Firestone		18226
4162113	Carole L. Hart		9148
4162142	Emily A. Barman		16754
4162554	Achim Kemmerling		11055
4162790	Graham J. Thompson		5440
4163178	Martin Hopner	Martin Höpner	1963
4163267	Mohammad Mafizur Rahman		18478
4163751	Ernesto Salzano		13
4164704	Chris Segrin		845
4164767	Duncan P. Boldy		6745
4164973	Femmie Juffer		2390
4166553	Carina Schmitt		2196
4167125	Slavi Stoyanov		13858
4167183	Richard G. Bingham		0
4169105	Nadia Garnefski		2390
4170153	Joseph M. Boden		13843
4170367	Nese Erol		4610
4170452	Royce A. Hutson		18947
4170790	Ecosse L. Lamoureux		17684
4174536	Lynn A. Warner		4467
4174765	Anna S. Ivanova		0
4175784	Jacques Silber		5327
4176751	Lene Holm Pedersen		1560
4179523	Cho-Min Lin		9263
4184876	Robert M. Hodapp		3735
4188926	Kristen Brunner Hislop		0
4190424	Rocio Sanchez-Mangas	Rocío Sánchez-Mangas	2814
4191835	Thomas Rixen		2090
4192559	Virgil Henry Storr		9179
4192663	Stephen Linstead		19513
4193262	Luan T. Huynh		8752
4193464	Mary C. Noonan		17062
4193527	Donald E. Gibson		8221
4194586	Gunther Schmid	Günther Schmid	16487
4195592	Susan V. McLeer		929
4196334	Jamie L. Studts		17118
4196928	Sock-Yong Phang		15456
4197220	Shawn Ritenour		9037
4197454	Enrique Gracia		2845
4197492	Gabriel Yoguel		17402
4199412	Richard P. Hastings		5027
4199781	Stina B. K. Johansson		3565
4202483	Marcel H. Zwietering		2419
4208719	Larry Davidson		19433
4208954	Forrest Briscoe		14286
4209279	Patricia D. Siplon		15440
4210085	Roberto Grun	Roberto Grün	16985
4210446	Finlay A. McAlister		16586
4210671	Miranda McIntosh		0
4210856	Thomas J. Metzler		887
4210876	Joshua D. Foster		15519
4213768	Timothy M. Dall		21485
4214857	Xinyi Xu		13832
4215627	Axel West Pedersen		2466
4216347	Jaakko Aspara		0
4217129	Marloes de Graaf-Zijl		2426
4221248	Nico W. VanYperen		14747
4221666	Karestan C. Koenen		6375
4222602	Roser Granero		2869
4223634	Lee Anne Kirkpatrick		19118
4223656	Ase Svensson	Åse Svensson	12197
4228031	Mary A. Hammond		18939
4228999	Debra S. Herman		866
4229016	George W Pariyo		3565
4230194	Siobhan E. Laird		13484
4230648	Jennifer A. O'Dea		18520
4230729	Karin Hannes		11803
4231447	Joseph Lee Rodgers		13856
4232743	Kathleen M. Mazor		17195
4232747	Jerry H. Gurwitz		20345
4232756	Janaki Santhiveeran		6625
4236037	Robbert Huijsman		2433
4240746	Karen C. Gareis		568
4240993	Nadine J. Kaslow		7451
4241168	Mildred E. Warner		581
4241309	Orn B. Bodvarsson	Örn B. Bodvarsson	15679
4241984	Michiel van Leuvensteijn		2395
4242409	Brendan P. Bunting		419
4242781	Daniel S. Mason		16586
4242832	Lai Si Tsui-Auch		3702
4243053	James W. Bodfish		719
4243725	Timothy R. Levine		10065
4243830	Aluisio J. D. Barros	Aluísio J. D. Barros	16970
4245226	R. Todd Jewell		9904
4245227	Jeffrey J. Rous		9904
4245242	Carlos Gradin	Carlos Gradín	18630
4245438	Jen Sheen		446
4246828	Jan P. A. M. Jacobs		14747
4246978	Priit Reiska		16266
4247262	Mark J. Van Ryzin		21353
4247651	Benjamin Cornwell		16754
4248434	Amado Cordova		0
4248824	Shelly Birnie-Lefcovitch		12608
4248867	Kristin D. Neff		18561
4249880	Cor W. R. J. Cremers		2394
4251054	Alytia A. Levendosky		10065
4251242	Robert T. Anderson		566
4251837	Mateusz Machaj		0
4251942	Marc Gelkopf		16045
4252110	Brenda L. Bass		14475
4254572	Eli Somer		9382
4255301	Bedirhan T Ustun	Bedirhan T Üstün	0
